SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU1414301,1,204,67,1,8,7,1,58300,317,6442,1,1,5,1,2,04412,1019518
2023HU1414301,2,120,61,2,8,7,1,0,317,0,0,6,5,1,2,04412,1019518
2023HU1414407,1,210,80,2,2,1,17,26400,501,0,0,6,2,3,1,04302,1019518
2023HU1414407,2,283,44,1,2,1,18,2200,501,2025,3,1,1,1,1,04302,1019518
2023HU1414407,3,337,26,1,2,1,18,182000,501,9640,3,1,1,1,1,04302,1019518
2023HU1414429,1,204,59,2,1,1,19,70000,449,800,1,1,1,4,1,04404,1019518
2023HU1414660,1,43,50,2,2,1,19,67000,425,4710,1,1,1,3,1,04210,1019518
2023HU1414678,1,42,65,2,2,1,19,96000,501,3603,2,1,4,4,2,04309,1019518
2023HU1414678,2,29,71,2,2,1,19,20000,501,4230,1,1,5,3,2,04309,1019518
2023HU1414764,1,124,32,2,1,1,23,457800,501,2100,1,1,1,1,1,04108,1019518
2023HU1414764,2,97,34,1,1,1,21,360000,501,845,1,1,1,1,1,04108,1019518
2023HU1414807,1,68,95,2,8,3,1,13000,89,0,0,6,2,2,1,04501,1019518
2023HU1414825,1,53,30,1,1,1,23,40000,257,735,2,1,1,5,1,04307,1019518
2023HU1414825,2,57,28,2,1,1,21,70000,450,705,1,1,1,5,1,04307,1019518
2023HU1414833,1,34,58,2,2,1,21,5400,41,5710,6,2,1,5,1,04317,1019518
2023HU1414833,2,35,89,1,2,1,21,3000,41,0,0,6,4,3,2,04317,1019518
2023HU1414860,1,52,68,2,1,1,21,111300,501,120,1,1,4,5,2,04315,1019518
2023HU1414860,2,42,90,2,1,1,21,11000,501,0,0,6,4,2,2,04315,1019518
2023HU1414972,1,93,63,2,1,1,21,105000,501,0,0,6,1,3,1,04108,1019518
2023HU1415112,1,141,32,2,2,1,21,90000,425,3255,1,1,5,1,2,04302,1019518
2023HU1415112,2,165,37,1,2,1,21,45000,425,4700,1,1,4,1,2,04302,1019518
2023HU1415112,3,165,4,1,2,1,1,0,425,0,0,0,1,5,1,04302,1019518
2023HU1415112,4,167,0,1,2,1,0,0,425,0,0,0,1,5,1,04302,1019518
2023HU1415112,5,114,67,1,2,1,19,26000,425,4530,2,3,5,1,2,04302,1019518
2023HU1415112,6,98,64,2,2,1,19,18000,425,0,0,6,4,3,2,04302,1019518
2023HU1415216,1,65,32,1,9,17,16,44800,392,6410,1,1,5,5,2,04403,1019518
2023HU1415216,2,52,34,1,9,17,14,32000,392,4020,1,1,5,5,2,04403,1019518
2023HU1415232,1,125,41,2,1,1,17,4700,19,0,0,6,1,5,1,04110,1019518
2023HU1415232,2,145,7,1,9,1,4,0,19,0,0,0,1,5,1,04110,1019518
2023HU1415232,3,206,2,1,9,1,0,0,19,0,0,0,1,5,1,04110,1019518
2023HU1415280,1,71,53,1,1,1,16,80000,500,5900,4,1,1,5,1,04311,1019518
2023HU1415280,2,44,81,1,1,1,16,28500,500,0,0,6,1,1,1,04311,1019518
2023HU1415280,3,46,81,2,1,1,16,10500,500,0,0,6,1,1,1,04311,1019518
2023HU1415336,1,219,39,1,2,1,1,6500,42,0,0,6,1,4,1,04204,1019518
2023HU1415338,1,66,41,2,2,1,22,27900,355,3602,2,1,4,3,2,04410,1019518
2023HU1415338,2,61,58,2,2,1,17,44000,355,3601,2,3,5,5,2,04410,1019518
2023HU1415338,3,60,64,2,2,1,17,17800,113,3601,2,1,5,5,2,04410,1019518
2023HU1415376,1,127,70,1,6,1,15,47910,429,0,0,6,4,1,2,04307,1019518
2023HU1415376,2,84,50,2,6,1,1,45000,429,9142,2,1,4,1,2,04307,1019518
2023HU1415376,3,76,24,1,6,1,23,0,429,0,0,6,1,5,1,04307,1019518
2023HU1415376,4,75,21,1,6,1,1,0,429,0,0,6,1,5,1,04307,1019518
2023HU1415376,5,98,63,2,6,1,21,65000,429,8990,1,1,5,4,2,04307,1019518
2023HU1415380,1,81,64,1,6,1,10,0,349,9130,1,6,5,2,2,04405,1019518
2023HU1415380,2,52,38,1,6,1,21,70000,349,120,4,1,4,5,2,04405,1019518
2023HU1415484,1,35,46,2,2,1,21,70000,459,520,1,1,4,5,2,04412,1019518
2023HU1415582,1,35,49,1,1,1,23,100000,501,2100,1,1,1,1,1,04405,1019518
2023HU1415582,2,45,49,2,1,1,24,130000,501,1825,2,1,1,1,1,04405,1019518
2023HU1415582,3,30,17,1,1,1,16,0,501,0,0,6,1,5,1,04405,1019518
2023HU1415598,1,71,31,2,1,1,21,120000,501,2600,1,1,1,5,1,04303,1019518
2023HU1415622,1,155,43,1,9,24,16,89000,501,9122,3,1,1,5,1,04204,1019518
2023HU1415631,1,137,25,2,1,1,21,70000,446,4040,1,1,5,5,2,04404,1019518
2023HU1415703,1,156,30,2,8,5,16,10000,41,9130,1,1,4,5,2,04317,1019518
2023HU1415703,2,172,33,1,8,5,14,32000,203,9645,1,1,5,5,2,04317,1019518
2023HU1415703,3,163,5,2,8,5,3,0,41,0,0,0,1,5,1,04317,1019518
2023HU1415703,4,172,2,2,8,5,0,0,41,0,0,0,1,5,1,04317,1019518
2023HU1415740,1,245,26,1,1,1,16,45000,284,7130,1,1,5,5,2,04211,1019518
2023HU1415740,2,165,27,1,1,1,16,30000,189,6410,1,1,5,5,2,04211,1019518
2023HU1415740,3,165,25,1,1,1,16,30000,189,6230,1,1,5,5,2,04211,1019518
2023HU1415740,4,132,24,1,1,1,16,20000,126,4110,1,1,5,5,2,04211,1019518
2023HU1415758,1,382,55,1,1,1,16,11000,70,6260,6,1,5,3,2,04310,1019518
2023HU1415867,1,52,36,1,6,1,22,60000,379,1108,2,1,4,5,2,04311,1019518
2023HU1415904,1,251,39,2,8,5,21,62000,255,2002,2,1,1,5,1,04210,1019518
2023HU1415904,2,311,13,2,8,5,11,0,255,0,0,0,1,5,1,04210,1019518
2023HU1415904,3,311,6,2,8,5,3,0,255,0,0,0,1,5,1,04210,1019518
2023HU1416044,1,56,80,2,1,1,22,437700,501,5420,3,6,1,5,1,04112,1019518
2023HU1416090,1,172,47,2,6,1,20,13000,65,3602,1,1,4,1,2,04407,1019518
2023HU1416090,2,224,45,1,6,1,15,14000,65,6260,1,1,4,1,2,04407,1019518
2023HU1416090,3,130,16,1,6,1,13,0,65,0,0,6,1,5,1,04407,1019518
2023HU1416090,4,184,14,2,6,1,11,0,65,0,0,0,1,5,1,04407,1019518
2023HU1416090,5,158,77,1,6,1,1,0,65,0,0,6,5,1,2,04407,1019518
2023HU1416090,6,139,65,2,6,1,1,0,65,0,0,6,5,1,2,04407,1019518
2023HU1416151,1,120,71,2,1,1,22,23000,501,2752,2,6,1,1,1,04107,1019518
2023HU1416151,2,115,72,1,1,1,22,102300,501,2752,2,6,4,1,2,04107,1019518
2023HU1416171,1,47,26,1,1,1,21,55900,358,2920,1,1,1,5,1,04313,1019518
2023HU1416225,1,31,52,2,6,1,18,70000,392,5400,1,1,4,3,2,04310,1019518
2023HU1416225,2,38,30,1,6,1,22,48000,392,3255,1,1,1,5,1,04310,1019518
2023HU1416225,3,44,28,2,6,1,21,36000,392,4110,1,1,1,5,1,04310,1019518
2023HU1416225,4,31,23,1,6,1,22,29000,392,9645,1,1,1,5,1,04310,1019518
2023HU1416225,5,30,55,1,6,1,16,30300,392,3602,1,1,4,5,2,04310,1019518
2023HU1416225,6,38,82,2,6,1,1,0,392,0,0,6,5,1,2,04310,1019518
2023HU1416225,7,39,4,1,6,1,2,0,392,0,0,0,3,5,1,04310,1019518
2023HU1416225,8,31,31,2,6,1,15,45000,392,2545,3,1,4,1,2,04310,1019518
2023HU1416225,9,37,7,1,6,1,4,0,392,0,0,0,5,5,2,04310,1019518
2023HU1416269,1,99,73,2,1,5,16,15700,108,0,0,6,5,5,2,04402,1019518
2023HU1416273,1,133,48,2,8,5,21,15000,152,4230,1,1,4,1,2,04204,1019518
2023HU1416273,2,147,56,1,8,5,1,32000,152,9121,1,1,4,1,2,04204,1019518
2023HU1416273,3,144,14,2,8,5,12,0,152,0,0,0,1,5,1,04204,1019518
2023HU1416273,4,147,13,1,8,5,10,0,152,0,0,0,1,5,1,04204,1019518
2023HU1416528,1,90,67,2,1,1,19,81100,501,5860,3,1,1,3,1,04501,1019518
2023HU1416561,1,57,36,2,1,1,21,10000,63,4900,6,1,1,5,1,04401,1019518
2023HU1416633,1,56,35,2,8,16,21,90000,501,4700,1,1,1,5,1,04406,1019518
2023HU1416656,1,167,52,2,9,3,18,42600,279,5400,2,1,1,5,1,04310,1019518
2023HU1416676,1,69,72,1,2,1,19,70000,391,0,0,6,4,1,2,04317,1019518
2023HU1416676,2,68,61,2,2,1,1,0,391,0,0,6,4,1,2,04317,1019518
2023HU1416687,1,96,38,2,1,1,22,202000,501,440,1,1,1,1,1,04303,1019518
2023HU1416687,2,92,38,1,1,1,22,80000,501,220,1,1,1,1,1,04303,1019518
2023HU1416687,3,106,4,2,1,1,3,0,501,0,0,0,1,5,1,04303,1019518
2023HU1416687,4,105,3,2,1,1,2,0,501,0,0,0,1,5,1,04303,1019518
2023HU1416687,5,106,1,2,1,1,0,0,501,0,0,0,1,5,1,04303,1019518
2023HU1416687,6,77,26,2,9,10,17,0,0,4720,1,3,4,5,2,04303,1019518
2023HU1416758,1,500,72,2,2,5,10,7200,168,0,0,6,4,1,2,04209,1019518
2023HU1416758,2,581,72,1,2,5,5,7200,168,0,0,6,4,1,2,04209,1019518
2023HU1416758,3,460,50,2,2,5,22,37000,168,5740,3,1,4,5,2,04209,1019518
2023HU1416758,4,622,20,2,2,5,18,0,168,0,0,6,1,5,1,04209,1019518
2023HU1416758,5,740,13,2,2,5,10,0,0,0,0,0,1,5,1,04209,1019518
2023HU1416802,1,151,31,2,8,6,21,56000,501,2825,1,1,1,1,1,04165,1019518
2023HU1416802,2,144,31,1,8,1,22,110000,501,2100,1,1,1,1,1,04165,1019518
2023HU1416843,1,93,34,1,1,1,22,230000,501,800,1,1,1,3,1,04108,1019518
2023HU1416925,1,98,46,1,1,1,18,15000,153,5860,1,1,1,1,1,04301,1019518
2023HU1416925,2,104,45,2,1,1,15,24000,153,4220,1,1,1,1,1,04301,1019518
2023HU1416925,3,53,18,2,1,1,16,7960,153,2545,1,1,1,5,1,04301,1019518
2023HU1416925,4,107,13,2,1,1,11,0,153,0,0,0,1,5,1,04301,1019518
2023HU1416955,1,36,39,1,8,7,9,128000,401,2545,3,1,5,1,2,04410,1019518
2023HU1416955,2,31,39,2,8,7,9,20000,401,9142,6,1,5,1,2,04410,1019518
2023HU1416955,3,31,6,2,8,24,4,0,401,0,0,0,1,5,1,04410,1019518
2023HU1416955,4,35,20,1,8,1,19,22000,401,2640,1,1,1,5,1,04410,1019518
2023HU1416955,5,34,15,2,8,1,13,0,401,0,0,0,1,5,1,04410,1019518
2023HU1416955,6,28,43,1,8,7,11,0,401,0,0,6,5,5,2,04410,1019518
2023HU1416965,1,35,39,2,2,1,22,78000,496,630,1,1,1,5,1,04211,1019518
2023HU1417029,1,120,56,1,1,1,22,304900,501,2640,1,1,1,1,1,04302,1019518
2023HU1417029,2,117,54,1,1,1,22,52000,501,2910,6,1,1,1,1,04302,1019518
2023HU1417161,1,200,68,2,1,1,22,62900,501,4621,6,1,1,5,1,04311,1019518
2023HU1417161,2,168,32,1,1,1,23,28000,501,2850,6,1,1,5,1,04311,1019518
2023HU1417168,1,87,66,2,1,3,1,29900,212,3946,1,1,2,3,1,04212,1019518
2023HU1417179,1,125,66,2,1,1,19,75100,501,2016,2,1,4,2,2,04406,1019518
2023HU1417200,1,279,59,1,1,1,21,250000,501,2640,1,1,4,3,2,04165,1019518
2023HU1417314,1,306,46,2,1,1,21,340000,501,2850,1,1,1,1,1,04107,1019518
2023HU1417314,2,271,42,1,1,1,19,62000,501,2920,1,3,1,1,1,04107,1019518
2023HU1417314,3,259,15,2,1,1,12,300,501,0,0,0,1,5,1,04107,1019518
2023HU1417314,4,247,12,1,1,1,10,0,501,0,0,0,1,5,1,04107,1019518
2023HU1417380,1,118,45,1,1,1,16,29000,185,4510,1,1,5,5,2,04302,1019518
2023HU1417404,1,524,63,1,9,19,18,30000,212,0,0,6,1,4,1,04112,1019518
2023HU1417404,2,745,36,2,8,19,22,0,212,420,2,6,1,1,1,04112,1019518
2023HU1417404,3,750,37,1,2,1,18,19200,212,5240,1,1,1,1,1,04112,1019518
2023HU1417410,1,126,42,1,2,1,22,150000,501,420,2,1,1,5,1,04303,1019518
2023HU1417427,1,126,28,2,1,1,23,132000,501,3050,1,1,4,5,2,04406,1019518
2023HU1417492,1,196,60,1,9,1,23,130000,372,565,3,1,3,1,1,04312,1019518
2023HU1417492,2,193,36,2,9,1,19,0,372,0,0,6,4,1,2,04312,1019518
2023HU1417492,3,168,14,1,9,1,10,0,372,0,0,0,1,5,1,04312,1019518
2023HU1417492,4,167,10,1,9,1,6,0,372,0,0,0,1,5,1,04312,1019518
2023HU1417492,5,167,8,1,9,1,4,0,372,0,0,0,1,5,1,04312,1019518
2023HU1417517,1,106,69,2,2,1,1,21200,147,0,0,6,1,5,1,04305,1019518
2023HU1417517,2,79,69,2,2,1,15,17200,119,4760,1,6,1,5,1,04305,1019518
2023HU1417545,1,83,31,2,1,1,22,50000,501,1745,3,1,1,1,1,04112,1019518
2023HU1417545,2,97,34,1,1,1,22,125000,501,2320,3,1,1,1,1,04112,1019518
2023HU1417569,1,83,56,2,8,5,16,3600,202,0,0,6,4,3,2,04205,1019518
2023HU1417569,2,108,32,1,8,5,16,39500,202,750,1,1,1,5,1,04205,1019518
2023HU1417569,3,65,80,2,8,5,1,3600,202,0,0,6,5,1,2,04205,1019518
2023HU1417588,1,58,61,2,2,1,21,105000,501,5240,1,1,1,5,1,04403,1019518
2023HU1417588,2,42,84,2,2,1,16,13200,501,0,0,6,1,5,1,04403,1019518
2023HU1417672,1,119,37,1,8,5,1,500,3,9142,6,1,4,5,2,04110,1019518
2023HU1417691,1,91,48,2,2,1,21,40000,127,2002,4,1,4,5,2,04111,1019518
2023HU1417691,2,92,21,1,2,1,16,0,127,0,0,6,1,5,1,04111,1019518
2023HU1417691,3,112,19,2,2,1,16,0,127,0,0,6,1,5,1,04111,1019518
2023HU1417691,4,126,12,2,2,1,9,0,127,0,0,0,1,5,1,04111,1019518
2023HU1417831,1,143,51,2,2,1,21,90000,501,10,2,1,1,3,1,04317,1019518
2023HU1417831,2,178,83,1,2,1,16,6600,501,0,0,6,4,1,2,04317,1019518
2023HU1417831,3,161,45,2,2,1,19,45000,501,3602,1,1,4,5,2,04317,1019518
2023HU1417847,1,44,35,2,9,3,19,45800,383,5000,1,1,1,1,1,04207,1019518
2023HU1417847,2,57,58,1,2,1,19,32000,383,9610,1,1,1,1,1,04207,1019518
2023HU1417850,1,101,82,2,2,1,1,1400,9,0,0,6,4,2,2,04308,1019518
2023HU1417900,1,67,75,1,2,1,16,15700,109,0,0,6,4,2,2,04317,1019518
2023HU1418013,1,826,30,2,2,1,13,35390,149,3930,1,3,1,4,1,04263,1019518
2023HU1418013,2,797,10,2,2,1,7,0,149,0,0,0,1,5,1,04263,1019518
2023HU1418013,3,785,5,1,2,1,2,0,149,0,0,0,1,5,1,04263,1019518
2023HU1418030,1,49,62,1,2,1,21,65000,358,1050,1,1,1,1,1,04413,1019518
2023HU1418030,2,42,62,2,6,1,17,45000,358,5110,1,1,4,1,2,04413,1019518
2023HU1418030,3,35,20,2,9,1,16,0,358,0,0,6,1,5,1,04413,1019518
2023HU1418030,4,29,18,2,9,1,16,0,358,0,0,6,1,5,1,04413,1019518
2023HU1418041,1,129,49,1,2,1,17,105000,501,2025,2,6,1,3,1,04313,1019518
2023HU1418091,1,237,71,1,8,5,16,24000,170,0,0,6,4,1,2,04112,1019518
2023HU1418091,2,230,70,2,8,5,11,6300,170,0,0,6,4,1,2,04112,1019518
2023HU1418104,1,512,24,2,1,1,16,15600,167,5740,1,1,1,1,1,04301,1019518
2023HU1418104,2,580,25,1,1,1,19,45000,167,9130,3,1,1,1,1,04301,1019518
2023HU1418104,3,567,3,2,1,1,2,0,167,0,0,0,1,5,1,04301,1019518
2023HU1418104,4,567,2,2,1,1,0,0,167,0,0,0,1,5,1,04301,1019518
2023HU1418104,5,641,0,1,1,1,0,0,167,0,0,0,1,5,1,04301,1019518
2023HU1418238,1,129,68,1,1,1,21,48300,338,2360,6,1,1,3,1,04112,1019518
2023HU1418243,1,59,65,1,1,1,22,225100,501,4710,1,1,1,1,1,04306,1019518
2023HU1418243,2,53,58,2,8,2,16,52000,501,5860,1,1,4,1,2,04306,1019518
2023HU1418325,1,79,46,2,6,1,21,230000,501,735,1,1,4,4,2,04407,1019518
2023HU1418325,2,71,17,2,6,1,14,0,501,0,0,6,1,5,1,04407,1019518
2023HU1418325,3,88,14,1,6,1,11,0,501,0,0,0,1,5,1,04407,1019518
2023HU1418325,4,88,12,1,6,1,8,0,501,0,0,0,1,5,1,04407,1019518
2023HU1418358,1,36,60,2,6,1,19,60000,501,5860,1,1,4,1,2,04407,1019518
2023HU1418358,2,41,62,1,6,1,21,60000,501,5860,1,1,4,1,2,04407,1019518
2023HU1418358,3,29,95,2,6,1,11,0,501,0,0,6,4,2,2,04407,1019518
2023HU1418626,1,51,77,1,6,1,1,29200,219,0,0,6,4,1,2,04313,1019518
2023HU1418626,2,69,70,2,6,1,1,11100,219,0,0,6,4,1,2,04313,1019518
2023HU1418626,3,56,76,2,6,1,21,15000,102,2300,2,6,5,5,2,04313,1019518
2023HU1418626,4,53,60,2,9,11,1,23000,145,4230,1,1,4,1,2,04313,1019518
2023HU1418626,5,50,59,2,6,1,21,24000,151,3603,1,1,5,2,2,04313,1019518
2023HU1418626,6,53,42,1,1,1,1,16000,101,9130,1,1,5,1,2,04313,1019518
2023HU1418626,7,58,39,2,1,1,1,20000,126,4230,1,1,5,1,2,04313,1019518
2023HU1418735,1,111,60,2,8,3,20,4800,30,0,0,6,1,5,1,04207,1019518
2023HU1418760,1,142,52,1,8,2,17,19000,123,2722,2,1,5,3,2,04307,1019518
2023HU1418794,1,117,77,2,1,1,22,67500,501,0,0,6,1,1,1,04210,1019518
2023HU1418794,2,117,76,2,1,1,16,32500,501,0,0,6,1,1,1,04210,1019518
2023HU1418848,1,244,44,1,8,5,1,75000,380,9620,1,1,4,3,2,04304,1019518
2023HU1418848,2,174,71,1,8,5,1,0,380,6260,1,6,5,1,2,04304,1019518
2023HU1418864,1,23,27,2,6,1,21,100000,501,440,1,1,5,5,2,04165,1019518
2023HU1418864,2,20,27,1,6,1,21,0,0,102,6,6,3,5,1,04165,1019518
2023HU1418897,1,174,73,1,8,17,15,33000,244,0,0,6,5,1,2,04401,1019518
2023HU1418897,2,121,79,2,8,17,16,11000,244,0,0,6,4,1,2,04401,1019518
2023HU1419108,1,94,38,2,1,3,21,98000,501,2011,3,1,1,5,1,04405,1019518
2023HU1419145,1,99,32,2,9,16,20,150000,501,440,1,1,1,5,1,04401,1019518
2023HU1419145,2,97,32,2,9,17,20,34000,215,5400,1,1,5,5,2,04401,1019518
2023HU1419152,1,101,83,2,1,1,22,74800,501,0,0,6,4,2,2,04107,1019518
2023HU1419163,1,54,40,2,6,1,21,85000,459,2710,1,1,1,3,1,04313,1019518
2023HU1419163,2,64,66,2,6,1,10,7200,459,0,0,6,4,3,2,04313,1019518
2023HU1419271,1,410,35,2,8,17,12,13000,42,4521,1,1,5,4,2,04104,1019518
2023HU1419271,2,386,13,1,8,17,9,0,42,0,0,0,1,5,1,04104,1019518
2023HU1419271,3,386,10,1,8,17,6,0,42,0,0,0,1,5,1,04104,1019518
2023HU1419271,4,387,9,1,8,17,5,0,42,0,0,0,1,5,1,04104,1019518
2023HU1419284,1,120,62,1,1,1,22,350000,501,150,1,1,1,1,1,04121,1019518
2023HU1419284,2,126,61,2,1,1,21,0,501,0,0,6,1,1,1,04121,1019518
2023HU1419318,1,50,47,1,6,1,22,771500,501,4820,1,1,4,1,2,04109,1019518
2023HU1419318,2,61,48,2,1,1,24,5000,501,440,2,1,4,1,2,04109,1019518
2023HU1419318,3,41,13,1,9,1,11,0,501,0,0,0,1,5,1,04109,1019518
2023HU1419318,4,40,11,1,9,1,8,0,501,0,0,0,1,5,1,04109,1019518
2023HU1419355,1,42,50,1,6,1,22,59000,305,3870,4,1,4,1,2,04412,1019518
2023HU1419355,2,37,32,2,6,1,21,32000,305,3870,4,1,4,1,2,04412,1019518
2023HU1419355,3,32,11,2,6,1,9,0,305,0,0,0,4,5,2,04412,1019518
2023HU1419355,4,33,9,2,6,1,7,0,305,0,0,0,4,5,2,04412,1019518
2023HU1419388,1,179,29,1,1,1,18,73000,212,7315,1,1,1,1,1,04408,1019518
2023HU1419388,2,143,29,2,1,1,21,2000,212,2634,1,6,1,1,1,04408,1019518
2023HU1419388,3,180,7,2,1,1,4,0,212,0,0,0,1,5,1,04408,1019518
2023HU1419388,4,227,5,1,1,1,3,0,212,0,0,0,1,5,1,04408,1019518
2023HU1419388,5,225,3,2,1,1,1,0,212,0,0,0,1,5,1,04408,1019518
2023HU1419623,1,73,33,1,1,1,21,170300,501,1007,1,1,1,1,1,04308,1019518
2023HU1419623,2,62,33,2,1,1,21,80200,501,2825,1,1,1,1,1,04308,1019518
2023HU1419668,1,99,76,2,2,1,20,33600,392,0,0,6,1,2,1,04109,1019518
2023HU1419668,2,244,47,1,2,1,17,37000,392,4220,2,3,1,5,1,04109,1019518
2023HU1419688,1,293,81,2,2,1,14,16000,110,0,0,6,1,2,1,04302,1019518
2023HU1419689,1,73,86,1,1,1,23,114000,501,0,0,6,1,1,1,04413,1019518
2023HU1419689,2,84,85,2,1,1,22,0,501,5120,2,6,1,1,1,04413,1019518
2023HU1419710,1,182,27,1,1,1,21,290000,501,4820,1,1,5,5,2,04301,1019518
2023HU1419765,1,91,32,1,6,1,22,29000,185,2205,4,1,1,5,1,04402,1019518
2023HU1419834,1,31,82,2,1,1,16,29400,205,0,0,6,1,5,1,04405,1019518
2023HU1419835,1,78,85,2,6,1,21,42550,292,0,0,6,4,5,2,04407,1019518
2023HU1419959,1,50,62,2,1,1,21,450000,501,10,1,1,1,2,1,04405,1019518
2023HU1419959,2,36,36,1,1,1,21,20000,501,5900,1,1,1,5,1,04405,1019518
2023HU1419968,1,134,66,1,6,1,16,57400,501,4710,7,6,5,1,2,04407,1019518
2023HU1419968,2,151,66,2,6,1,19,37000,501,5240,1,1,4,1,2,04407,1019518
2023HU1419971,1,39,76,2,2,1,18,74500,280,0,0,6,1,3,1,04413,1019518
2023HU1419971,2,31,53,2,2,1,19,0,280,5510,1,6,1,3,1,04413,1019518
2023HU1419971,3,47,33,2,2,1,19,300,280,3645,1,3,1,1,1,04413,1019518
2023HU1419971,4,47,32,2,2,1,19,18000,280,0,0,6,1,1,1,04413,1019518
2023HU1419971,5,43,25,1,2,1,19,28000,280,9645,1,1,1,5,1,04413,1019518
2023HU1419971,6,49,22,1,2,1,17,0,280,0,0,6,1,5,1,04413,1019518
2023HU1420038,1,752,35,1,1,1,22,3000,21,4130,1,1,5,1,2,04314,1019518
2023HU1420038,2,637,28,2,1,1,22,1200,21,4760,1,1,5,1,2,04314,1019518
2023HU1420132,1,277,62,1,8,1,22,13000,83,2350,1,1,4,4,2,04311,1019518
2023HU1420146,1,80,47,2,1,1,18,32000,369,2300,1,1,1,1,1,04310,1019518
2023HU1420146,2,76,50,1,1,1,21,100500,369,3930,1,1,1,1,1,04310,1019518
2023HU1420146,3,65,13,2,1,1,12,0,369,0,0,0,1,5,1,04310,1019518
2023HU1420146,4,65,11,2,1,1,10,0,369,0,0,0,1,5,1,04310,1019518
2023HU1420146,5,85,9,1,1,1,8,0,369,0,0,0,1,5,1,04310,1019518
2023HU1420192,1,182,66,2,2,1,22,68240,501,2014,1,6,4,5,2,04212,1019518
2023HU1420192,2,147,31,2,2,1,23,75000,501,3090,2,1,1,1,1,04212,1019518
2023HU1420317,1,77,56,2,1,1,16,0,501,5860,1,6,1,1,1,04503,1019518
2023HU1420317,2,84,59,1,1,1,20,120000,501,6200,1,1,1,1,1,04503,1019518
2023HU1420332,1,174,74,2,2,1,1,23900,314,0,0,6,4,2,2,04309,1019518
2023HU1420332,2,114,51,2,2,1,1,32500,314,3601,1,1,4,1,2,04309,1019518
2023HU1420362,1,122,51,2,1,1,18,30000,295,3930,1,1,4,1,2,04405,1019518
2023HU1420362,2,81,71,2,1,1,17,30000,295,3601,1,1,5,2,2,04405,1019518
2023HU1420384,1,73,62,2,1,1,21,151000,501,3050,3,1,1,3,1,04503,1019518
2023HU1420461,1,72,70,2,2,1,17,20900,146,0,0,6,4,1,2,04212,1019518
2023HU1420461,2,87,71,1,2,1,17,5300,146,0,0,6,4,1,2,04212,1019518
2023HU1420485,1,88,52,1,6,1,21,241000,501,440,1,1,1,5,1,04502,1019518
2023HU1420593,1,109,44,1,1,1,22,247000,501,1360,1,1,4,1,2,04108,1019518
2023HU1420593,2,104,40,2,6,1,21,140000,501,110,1,1,5,1,2,04108,1019518
2023HU1420611,1,141,61,1,2,1,20,70500,458,9050,1,1,1,5,1,04110,1019518
2023HU1420616,1,47,50,1,9,16,21,67000,375,800,2,1,5,1,2,04411,1019518
2023HU1420616,2,49,48,2,9,16,21,42000,375,3640,1,1,5,1,2,04411,1019518
2023HU1420616,3,53,8,2,1,16,6,0,375,0,0,0,1,5,1,04411,1019518
2023HU1420616,4,59,22,2,9,16,20,6000,375,4030,1,2,5,5,2,04411,1019518
2023HU1420630,1,86,59,2,9,1,19,11970,75,4110,1,1,1,5,1,04209,1019518
2023HU1420674,1,163,67,2,2,1,16,16500,222,2016,1,6,4,1,2,04208,1019518
2023HU1420674,2,193,81,1,2,1,22,24200,222,0,0,6,4,1,2,04208,1019518
2023HU1420757,1,51,33,1,6,1,1,1000,6,3649,2,1,5,4,2,04311,1019518
2023HU1420786,1,95,72,1,8,4,20,52800,501,0,0,6,4,1,2,04402,1019518
2023HU1420786,2,83,67,2,8,3,20,42000,501,0,0,6,1,1,1,04402,1019518
2023HU1420872,1,126,31,2,8,1,21,210000,501,735,1,1,1,1,1,04402,1019518
2023HU1420872,2,137,32,1,8,1,22,220000,501,10,1,1,1,1,1,04402,1019518
2023HU1420977,1,207,84,2,1,1,18,58900,501,0,0,6,1,3,1,04210,1019518
2023HU1420977,2,200,33,1,1,3,22,16000,501,4760,1,1,1,5,1,04210,1019518
2023HU1420977,3,181,28,2,1,3,17,65000,501,4700,1,1,1,5,1,04210,1019518
2023HU1421015,1,71,37,1,1,1,21,380200,501,800,1,1,1,1,1,04108,1019518
2023HU1421015,2,80,37,2,9,24,22,151400,501,1240,1,1,1,1,1,04108,1019518
2023HU1421015,3,62,1,1,1,1,0,0,501,0,0,0,1,5,1,04108,1019518
2023HU1421137,1,119,61,2,9,16,21,126000,501,5740,1,1,1,1,1,04413,1019518
2023HU1421137,2,144,55,1,1,1,16,85000,501,4760,1,1,5,1,2,04413,1019518
2023HU1421137,3,70,30,2,9,16,16,36400,501,7200,1,1,1,5,1,04413,1019518
2023HU1421373,1,65,34,1,1,1,22,93200,501,2850,6,1,1,1,1,04303,1019518
2023HU1421373,2,57,34,2,1,1,21,135000,501,60,2,2,1,1,1,04303,1019518
2023HU1421373,3,87,2,1,1,1,0,0,501,0,0,0,1,5,1,04303,1019518
2023HU1421376,1,80,32,1,1,1,22,66000,431,2016,3,1,1,5,1,04304,1019518
2023HU1421376,2,148,36,1,9,1,21,130000,501,2640,1,1,1,5,1,04304,1019518
2023HU1421500,1,49,59,2,2,1,22,60000,501,350,3,1,4,5,2,04317,1019518
