SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023GQ0024155,1,,,3
2023GQ0024170,1,99,,3
2023GQ0024173,1,,,2
2023GQ0024178,1,,,2
2023GQ0024180,1,9,,3
2023GQ0024198,1,,,2
2023GQ0024199,1,,,3
2023GQ0024281,1,,,2
2023GQ0024284,1,,,3
2023GQ0024303,1,,,3
2023GQ0024398,1,,,2
2023GQ0024427,1,,,2
2023GQ0024467,1,,,2
2023GQ0024495,1,,,3
2023GQ0024529,1,,,2
2023GQ0024610,1,,,2
2023GQ0024721,1,,,2
2023GQ0024724,1,,,3
2023GQ0024737,1,,,3
2023GQ0024768,1,382,,3
2023GQ0024795,1,,,3
2023GQ0024812,1,,,3
2023GQ0024888,1,0,,3
2023GQ0024914,1,,,3
2023GQ0024960,1,0,,3
2023GQ0024994,1,0,,3
2023GQ0025006,1,,,2
2023GQ0025015,1,,,3
2023GQ0025045,1,,,3
2023GQ0025071,1,115,,3
2023GQ0025109,1,,,2
2023GQ0025132,1,,,2
2023GQ0025149,1,,,2
2023GQ0025153,1,17,,3
2023GQ0025223,1,,,3
2023GQ0025229,1,121,,3
2023GQ0025233,1,64,,3
2023GQ0025272,1,,,2
2023GQ0025363,1,116,,3
2023GQ0025382,1,,,2
2023GQ0025460,1,,,2
2023GQ0025477,1,0,,3
2023GQ0025508,1,,,3
2023GQ0025510,1,,,2
2023GQ0025534,1,12,,3
2023GQ0025555,1,,,2
2023GQ0025612,1,,,2
2023GQ0025635,1,,,2
2023GQ0025651,1,,,2
2023GQ0025653,1,,,2
2023GQ0025664,1,,,3
2023GQ0025693,1,136,,3
2023GQ0025755,1,,,2
2023GQ0025759,1,104,,3
2023GQ0025787,1,109,,3
2023GQ0025858,1,,,3
2023GQ0025928,1,,,3
2023GQ0025969,1,,,3
2023GQ0026074,1,,,2
2023GQ0026129,1,,,3
2023GQ0026133,1,,,3
2023GQ0026160,1,,,2
2023GQ0026173,1,,,2
2023GQ0026174,1,,,3
2023GQ0026200,1,114,,3
2023GQ0026288,1,0,,3
2023GQ0026342,1,,,2
2023GQ0026380,1,,,3
2023GQ0026388,1,,,3
2023GQ0026396,1,,,2
2023GQ0026422,1,86,,3
2023GQ0026450,1,,,3
2023GQ0026475,1,,,2
2023GQ0026484,1,,,2
2023GQ0026526,1,0,,3
2023GQ0026549,1,,,2
2023GQ0026577,1,,,2
2023GQ0026595,1,,,2
2023GQ0026703,1,259,,3
2023GQ0026739,1,,,3
2023GQ0026753,1,,,3
2023GQ0026756,1,,,2
2023GQ0026761,1,,,2
2023GQ0026954,1,,,2
2023GQ0027016,1,,,2
2023GQ0027063,1,,,3
2023GQ0027123,1,82,,3
2023GQ0027156,1,,,2
2023GQ0027214,1,,,3
2023GQ0027238,1,0,,3
2023GQ0027251,1,,,2
2023GQ0027283,1,,,2
2023GQ0027286,1,,,2
2023GQ0027298,1,0,,3
2023GQ0027327,1,,,2
2023GQ0027361,1,,,2
2023GQ0027395,1,,,2
2023GQ0027419,1,114,,3
2023GQ0027458,1,230,,3
2023GQ0027521,1,,,3
2023GQ0027523,1,,,3
2023GQ0027535,1,,,3
2023GQ0027569,1,,,3
2023GQ0027585,1,,,2
2023GQ0027592,1,,,2
2023GQ0027596,1,,,3
2023GQ0027605,1,0,,3
2023GQ0027716,1,,,2
2023GQ0027743,1,,,2
2023GQ0027808,1,,,3
2023GQ0027942,1,,,3
2023GQ0027958,1,,,3
2023GQ0028034,1,,,2
2023GQ0028048,1,,,2
2023GQ0028104,1,16,,3
2023GQ0028188,1,,,3
2023GQ0028266,1,,,2
2023GQ0028283,1,,,3
2023GQ0028288,1,,,3
2023GQ0028303,1,,,3
2023GQ0028323,1,,,3
2023GQ0028337,1,,,2
2023GQ0028352,1,,,2
2023GQ0028365,1,,,3
2023GQ0028416,1,,,2
2023GQ0028419,1,,,2
