SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023HU0820113,1,501,3,1
2023HU0820127,1,499,3,1
2023HU0820127,2,499,3,1
2023HU0820150,1,315,1,1
2023HU0820150,2,315,1,1
2023HU0820150,3,315,1,1
2023HU0820150,4,315,1,1
2023HU0820150,5,315,1,1
2023HU0820150,6,315,1,1
2023HU0820150,7,315,1,1
2023HU0820178,1,304,2,1
2023HU0820178,2,304,2,1
2023HU0820217,1,323,1,1
2023HU0820228,1,501,1,1
2023HU0820421,1,377,3,1
2023HU0820421,2,377,3,1
2023HU0820507,1,284,2,1
2023HU0820507,2,284,2,1
2023HU0820779,1,501,1,1
2023HU0820779,2,501,1,1
2023HU0820779,3,501,1,1
2023HU0821038,1,384,1,1
2023HU0821065,1,451,1,1
2023HU0821065,2,451,1,1
2023HU0821065,3,451,1,1
2023HU0821065,4,451,1,1
2023HU0821065,5,451,1,1
2023HU0821065,6,451,1,1
2023HU0821065,7,451,1,1
2023HU0821248,1,501,1,1
2023HU0821466,1,473,1,1
2023HU0821466,2,473,1,1
2023HU0821466,3,473,1,1
2023HU0821531,1,278,2,1
2023HU0821531,2,278,2,1
2023HU0821547,1,334,1,1
2023HU0821547,2,334,1,1
2023HU0821547,3,334,1,1
2023HU0821619,1,316,2,1
2023HU0821619,2,316,2,1
2023HU0821892,1,501,1,1
2023HU0821921,1,501,2,1
2023HU0821926,1,501,1,1
2023HU0821926,2,501,1,1
2023HU0821941,1,501,3,1
2023HU0821941,2,485,3,1
2023HU0821951,1,501,1,1
2023HU0822135,1,501,1,1
2023HU0822135,2,501,1,1
2023HU0822135,3,501,1,1
2023HU0822135,4,501,1,1
2023HU0822237,1,501,1,1
2023HU0822237,2,501,1,1
2023HU0822237,3,501,1,1
2023HU0822237,4,501,1,1
2023HU0822363,1,192,3,1
2023HU0822380,1,214,3,1
2023HU0822380,2,214,3,1
2023HU0822380,3,214,3,1
2023HU0822386,1,501,3,1
2023HU0822386,2,501,3,1
2023HU0822694,1,501,1,1
2023HU0822694,2,501,1,1
2023HU0822694,3,501,1,1
2023HU0822694,4,501,1,1
2023HU0822723,1,50,3,1
2023HU0822723,2,50,3,1
2023HU0822799,1,422,1,1
2023HU0822799,2,422,1,1
2023HU0822869,1,0,4,1
2023HU0823067,1,178,3,1
2023HU0823067,2,178,3,1
2023HU0823172,1,52,3,1
2023HU0823172,2,19,3,1
2023HU0823199,1,501,3,1
2023HU0823236,1,354,1,1
2023HU0823236,2,354,1,1
2023HU0823236,3,354,1,1
2023HU0823513,1,222,2,1
2023HU0823513,2,222,2,1
2023HU0823653,1,501,1,1
2023HU0823653,2,501,1,1
2023HU0823716,1,178,3,1
2023HU0823817,1,501,3,1
2023HU0823817,2,343,3,1
2023HU0823817,3,501,3,1
2023HU0823853,1,250,2,1
2023HU0823853,2,250,2,1
2023HU0823853,3,250,2,1
2023HU0823893,1,447,3,1
2023HU0823893,2,447,3,1
2023HU0823917,1,501,2,1
2023HU0823917,2,501,2,1
2023HU0823922,1,194,2,1
2023HU0823922,2,194,2,1
2023HU0824050,1,98,2,1
2023HU0824050,2,98,2,1
2023HU0824050,3,98,2,1
2023HU0824050,4,98,2,1
2023HU0824232,1,501,1,1
2023HU0824232,2,501,1,1
2023HU0824232,3,501,1,1
2023HU0824248,1,501,2,1
2023HU0824248,2,501,2,1
2023HU0824288,1,127,1,1
2023HU0824345,1,87,3,1
2023HU0824394,1,285,1,1
2023HU0824599,1,501,1,1
2023HU0824599,2,501,1,1
2023HU0824599,3,501,1,1
2023HU0824961,1,261,3,1
2023HU0824978,1,501,1,1
2023HU0824997,1,65,2,1
2023HU0824997,2,0,2,1
2023HU0825004,1,483,3,1
2023HU0825034,1,65,3,1
2023HU0825034,2,34,3,1
2023HU0825089,1,501,3,1
2023HU0825089,2,501,3,1
2023HU0825098,1,501,2,1
2023HU0825098,2,501,2,1
2023HU0825098,3,501,2,1
2023HU0825227,1,220,3,1
2023HU0825227,2,220,3,1
2023HU0825507,1,501,3,1
2023HU0825507,2,501,3,1
2023HU0825534,1,501,1,1
2023HU0825554,1,501,2,1
2023HU0825554,2,501,2,1
2023HU0825886,1,62,1,1
2023HU0825886,2,62,1,1
2023HU0825886,3,62,1,1
2023HU0825886,4,62,1,1
2023HU0825915,1,209,2,1
2023HU0825982,1,90,1,1
2023HU0825982,2,90,1,1
2023HU0825982,3,90,1,1
2023HU0826164,1,127,3,1
2023HU0826164,2,228,3,1
2023HU0826256,1,463,1,1
2023HU0826256,2,463,1,1
2023HU0826256,3,463,1,1
2023HU0826256,4,463,1,1
2023HU0826256,5,463,1,1
2023HU0826256,6,463,1,1
2023HU0826264,1,501,2,1
2023HU0826264,2,501,2,1
2023HU0826264,3,501,2,1
2023HU0826388,1,324,2,1
2023HU0826388,2,324,2,1
2023HU0826453,1,501,1,1
2023HU0826511,1,501,1,1
2023HU0826511,2,501,1,1
2023HU0826632,1,501,3,1
2023HU0826749,1,39,3,1
2023HU0826937,1,349,1,1
2023HU0826975,1,501,1,1
2023HU0826975,2,501,1,1
2023HU0827022,1,317,1,1
2023HU0827022,2,255,1,1
2023HU0827022,3,317,1,1
2023HU0827040,1,501,1,1
2023HU0827040,2,501,1,1
2023HU0827040,3,501,1,1
2023HU0827040,4,501,1,1
2023HU0827051,1,417,2,1
2023HU0827051,2,417,2,1
2023HU0827051,3,417,2,1
2023HU0827152,1,135,2,1
2023HU0827152,2,135,2,1
2023HU0827240,1,340,2,1
2023HU0827240,2,340,2,1
2023HU0827435,1,84,3,1
2023HU0827570,1,0,2,1
2023HU0827570,2,0,2,1
2023HU0827948,1,376,2,1
2023HU0827948,2,376,2,1
2023HU0828011,1,248,2,1
2023HU0828072,1,501,3,1
2023HU0828097,1,49,3,1
2023HU0828105,1,46,3,1
2023HU0828105,2,46,3,1
2023HU0828254,1,0,2,1
2023HU0828254,2,0,2,1
2023HU0828487,1,174,1,1
2023HU0828973,1,463,1,1
2023HU0828973,2,463,1,1
2023HU0828973,3,463,1,1
2023HU0828973,4,463,1,1
2023HU0828973,5,463,1,1
2023HU0828973,6,463,1,1
2023HU0829035,1,379,3,1
2023HU0829066,1,501,3,1
2023HU0829069,1,501,1,1
2023HU0829069,2,501,1,1
2023HU0829168,1,387,2,1
2023HU0829168,2,387,2,1
2023HU0829168,3,387,2,1
2023HU0829168,4,387,2,1
2023HU0829252,1,266,3,1
2023HU0829252,2,266,3,1
2023HU0829252,3,266,3,1
2023HU0829252,4,266,3,1
2023HU0829274,1,501,2,1
2023HU0829274,2,501,2,1
2023HU0829556,1,321,2,1
2023HU0829556,2,321,2,1
2023HU0829556,3,321,2,1
2023HU0829556,4,321,2,1
2023HU0829556,5,321,2,1
2023HU0829556,6,321,2,1
2023HU0829556,7,321,2,1
2023HU0829556,8,321,2,1
2023HU0829653,1,501,1,1
2023HU0829653,2,501,1,1
2023HU0829665,1,0,3,1
2023HU0829694,1,113,2,1
2023HU0829694,2,113,2,1
2023HU0829694,3,113,2,1
2023HU0829694,4,113,2,1
2023HU0829730,1,28,3,1
2023HU0829761,1,501,1,1
2023HU0829761,2,501,1,1
2023HU0829791,1,356,1,1
2023HU0829791,2,356,1,1
2023HU0829791,3,356,1,1
2023HU0829791,4,356,1,1
2023HU0829791,5,356,1,1
2023HU0829791,6,356,1,1
2023HU0829847,1,224,1,1
2023HU0829847,2,224,1,1
2023HU0829847,3,224,1,1
2023HU0829966,1,501,1,1
2023HU0829966,2,501,1,1
2023HU0829966,3,501,1,1
2023HU0829966,4,501,1,1
2023HU0829970,1,501,1,1
2023HU0829970,2,501,1,1
2023HU0829970,3,501,1,1
2023HU0829986,1,0,3,1
2023HU0830043,1,404,2,1
2023HU0830123,1,501,2,1
2023HU0830130,1,494,3,1
2023HU0830130,2,494,3,1
2023HU0830215,1,73,3,1
2023HU0830238,1,304,2,1
2023HU0830384,1,51,2,1
2023HU0830419,1,501,1,1
2023HU0830419,2,501,1,1
2023HU0830518,1,369,1,1
2023HU0830518,2,369,1,1
2023HU0830518,3,369,1,1
2023HU0830518,4,369,1,1
2023HU0830518,5,369,1,1
2023HU0830594,1,501,3,1
2023HU0830634,1,109,3,1
2023HU0830666,1,447,2,1
2023HU0830666,2,447,2,1
2023HU0830737,1,58,3,1
2023HU0830804,1,501,1,1
2023HU0830804,2,501,1,1
2023HU0830975,1,501,1,1
2023HU0830975,2,501,1,1
2023HU0830975,3,501,1,1
2023HU0830975,4,501,1,1
2023HU0831064,1,218,1,1
2023HU0831064,2,218,1,1
2023HU0831117,1,250,2,1
2023HU0831117,2,180,2,1
2023HU0831399,1,63,2,1
2023HU0831399,2,63,2,1
2023HU0831399,3,63,2,1
2023HU0831399,4,63,2,1
2023HU0831440,1,501,1,1
2023HU0831440,2,501,1,1
2023HU0831440,3,501,1,1
2023HU0831735,1,501,1,1
2023HU0831735,2,501,1,1
2023HU0831735,3,501,1,1
2023HU0831763,1,501,2,1
2023HU0831763,2,501,2,1
2023HU0831763,3,501,2,1
2023HU0831763,4,501,2,1
2023HU0831763,5,501,2,1
2023HU0831929,1,394,1,1
2023HU0831929,2,394,1,1
2023HU0831929,3,394,1,1
2023HU0831929,4,394,1,1
2023HU0831947,1,262,2,1
2023HU0831964,1,501,1,1
2023HU0831964,2,501,1,1
2023HU0831964,3,501,1,1
2023HU0831964,4,501,1,1
2023HU0831964,5,501,1,1
2023HU0831968,1,501,3,1
2023HU0831968,2,459,3,1
2023HU0831991,1,501,2,1
2023HU0831991,2,501,2,1
2023HU0832046,1,295,1,1
2023HU0832046,2,295,1,1
2023HU0832056,1,501,1,1
2023HU0832056,2,501,1,1
2023HU0832112,1,501,1,1
2023HU0832112,2,284,1,1
2023HU0832129,1,360,2,1
2023HU0832152,1,253,3,1
2023HU0832152,2,253,3,1
2023HU0832152,3,253,3,1
2023HU0832213,1,501,1,1
2023HU0832213,2,501,1,1
2023HU0832243,1,501,1,1
2023HU0832243,2,289,1,1
2023HU0832342,1,404,3,1
2023HU0832342,2,417,3,1
2023HU0832372,1,179,3,1
2023HU0832372,2,179,3,1
2023HU0832372,3,179,3,1
2023HU0832372,4,179,3,1
2023HU0832372,5,179,3,1
2023HU0832762,1,501,1,1
2023HU0832762,2,501,1,1
2023HU0832762,3,501,1,1
2023HU0832762,4,501,1,1
2023HU0832762,5,501,1,1
2023HU0832771,1,501,2,1
2023HU0832771,2,501,2,1
2023HU0832771,3,501,2,1
2023HU0832771,4,501,2,1
2023HU0832913,1,357,1,1
2023HU0832913,2,357,1,1
2023HU0833032,1,501,1,1
2023HU0833032,2,501,1,1
2023HU0833091,1,76,2,1
2023HU0833091,2,76,2,1
2023HU0833371,1,501,1,1
2023HU0833371,2,501,1,1
2023HU0833409,1,396,1,1
2023HU0833409,2,132,1,1
2023HU0833409,3,396,1,1
2023HU0833420,1,98,2,1
2023HU0833420,2,86,2,1
2023HU0833453,1,289,2,1
2023HU0833453,2,289,2,1
2023HU0833453,3,289,2,1
2023HU0833761,1,473,1,1
2023HU0833761,2,473,1,1
2023HU0834083,1,501,1,1
2023HU0834083,2,501,1,1
2023HU0834083,3,501,1,1
2023HU0834117,1,501,1,1
2023HU0834204,1,501,1,1
2023HU0834204,2,501,1,1
2023HU0834204,3,501,1,1
2023HU0834273,1,133,3,1
2023HU0834542,1,81,1,1
2023HU0834608,1,142,1,1
2023HU0834608,2,142,1,1
2023HU0834608,3,142,1,1
2023HU0834608,4,142,1,1
2023HU0834608,5,142,1,1
2023HU0834608,6,142,1,1
2023HU0834608,7,142,1,1
2023HU0834608,8,142,1,1
2023HU0834627,1,251,2,1
2023HU0834716,1,278,3,1
2023HU0834716,2,278,3,1
2023HU0834718,1,501,3,1
2023HU0834789,1,184,2,1
2023HU0834837,1,501,3,1
2023HU0834856,1,501,2,1
2023HU0834856,2,501,2,1
2023HU0834856,3,501,2,1
2023HU0834863,1,364,1,1
2023HU0834863,2,364,1,1
2023HU0834863,3,364,1,1
2023HU0834869,1,244,2,1
2023HU0834869,2,244,2,1
2023HU0834869,3,244,2,1
2023HU0834986,1,240,1,1
2023HU0835022,1,501,1,1
2023HU0835022,2,501,1,1
2023HU0835039,1,254,1,1
2023HU0835198,1,369,1,1
2023HU0835198,2,369,1,1
2023HU0835324,1,501,1,1
2023HU0835324,2,501,1,1
2023HU0835424,1,501,2,1
2023HU0835424,2,42,2,1
2023HU0835437,1,230,1,1
2023HU0835523,1,501,1,1
2023HU0835523,2,501,1,1
2023HU0835578,1,483,1,1
2023HU0835578,2,483,1,1
2023HU0835578,3,483,1,1
2023HU0835584,1,501,2,1
2023HU0835584,2,501,2,1
2023HU0835586,1,0,2,1
2023HU0835586,2,0,2,1
2023HU0835586,3,0,2,1
2023HU0835774,1,501,2,1
2023HU0835774,2,501,2,1
2023HU0835813,1,320,3,1
2023HU0835813,2,320,3,1
2023HU0836150,1,310,3,1
2023HU0836699,1,302,1,1
2023HU0836703,1,399,3,1
2023HU0836707,1,501,2,1
2023HU0836707,2,501,2,1
2023HU0836707,3,501,2,1
2023HU0836707,4,501,2,1
2023HU0836893,1,295,2,1
2023HU0836893,2,295,2,1
2023HU0836893,3,295,2,1
2023HU0836893,4,295,2,1
2023HU0836946,1,501,1,1
2023HU0836946,2,501,1,1
2023HU0836946,3,501,1,1
2023HU0837064,1,21,3,1
2023HU0837081,1,164,3,1
2023HU0837103,1,14,1,1
2023HU0837177,1,388,1,1
2023HU0837177,2,388,1,1
2023HU0837196,1,501,3,1
2023HU0837196,2,501,3,1
2023HU0837240,1,429,2,1
2023HU0837342,1,501,2,1
2023HU0837342,2,78,2,1
2023HU0837414,1,501,1,1
2023HU0837414,2,501,1,1
2023HU0837414,3,501,1,1
2023HU0837550,1,501,1,1
2023HU0837550,2,501,1,1
2023HU0837550,3,501,1,1
2023HU0837861,1,496,2,1
2023HU0837861,2,496,2,1
2023HU0837861,3,496,2,1
2023HU0837861,4,496,2,1
2023HU0837861,5,496,2,1
2023HU0837861,6,221,2,1
2023HU0837917,1,327,1,1
2023HU0837917,2,327,1,1
2023HU0837917,3,327,1,1
2023HU0837917,4,327,1,1
2023HU0838111,1,173,3,1
2023HU0838111,2,173,3,1
2023HU0838145,1,501,1,1
2023HU0838145,2,501,1,1
2023HU0838245,1,501,1,1
2023HU0838245,2,501,1,1
2023HU0838245,3,501,1,1
2023HU0838245,4,501,1,1
2023HU0838283,1,336,1,1
2023HU0838283,2,336,1,1
2023HU0838283,3,336,1,1
2023HU0838312,1,398,3,1
2023HU0838485,1,142,1,1
2023HU0838493,1,226,3,1
2023HU0838597,1,501,2,1
2023HU0838597,2,501,2,1
2023HU0838710,1,349,3,1
2023HU0839037,1,183,2,1
2023HU0839037,2,183,2,1
2023HU0839037,3,183,2,1
2023HU0839078,1,328,1,1
2023HU0839078,2,328,1,1
2023HU0839078,3,328,1,1
2023HU0839093,1,328,1,1
2023HU0839232,1,501,1,1
2023HU0839232,2,501,1,1
2023HU0839232,3,501,1,1
2023HU0839232,4,501,1,1
2023HU0839565,1,9,3,1
2023HU0839565,2,501,3,1
2023HU0839630,1,501,1,1
2023HU0839630,2,501,1,1
2023HU0839630,3,501,1,1
2023HU0839630,4,501,1,1
2023HU0839897,1,356,2,1
2023HU0839897,2,356,2,1
2023HU0839897,3,356,2,1
2023HU0839937,1,501,1,1
2023HU0839937,2,501,1,1
2023HU0840027,1,501,1,1
2023HU0840027,2,153,1,1
2023HU0840256,1,501,1,1
2023HU0840256,2,501,1,1
2023HU0840256,3,501,1,1
2023HU0840256,4,501,1,1
2023HU0840256,5,501,1,1
2023HU0840256,6,501,1,1
2023HU0840313,1,9,3,1
2023HU0840324,1,354,1,1
2023HU0840345,1,501,1,1
2023HU0840401,1,501,3,1
2023HU0840401,2,501,3,1
2023HU0840401,3,501,3,1
2023HU0840401,4,501,3,1
2023HU0840401,5,0,3,1
2023HU0840419,1,296,2,1
2023HU0840473,1,265,2,1
2023HU0840564,1,501,2,1
2023HU0840637,1,383,1,1
2023HU0840718,1,30,3,1
2023HU0840947,1,501,1,1
2023HU0841018,1,493,3,1
2023HU0841379,1,501,1,1
2023HU0841379,2,501,1,1
2023HU0841399,1,501,2,1
2023HU0841401,1,501,1,1
2023HU0841401,2,501,1,1
2023HU0841444,1,229,2,1
2023HU0841580,1,501,1,1
2023HU0841580,2,501,1,1
2023HU0841580,3,501,1,1
2023HU0841610,1,335,2,1
2023HU0841610,2,335,2,1
2023HU0841615,1,501,1,1
2023HU0841615,2,501,1,1
2023HU0841615,3,501,1,1
2023HU0841650,1,501,2,1
2023HU0841650,2,501,2,1
2023HU0841847,1,99,3,1
2023HU0841847,2,84,3,1
2023HU0842149,1,501,2,1
2023HU0842176,1,501,2,1
2023HU0842176,2,501,2,1
2023HU0842348,1,501,2,1
2023HU0842348,2,501,2,1
2023HU0842348,3,501,2,1
2023HU0842348,4,501,2,1
2023HU0842573,1,501,3,1
2023HU0842999,1,188,3,1
2023HU0842999,2,188,3,1
2023HU0842999,3,188,3,1
2023HU0842999,4,188,3,1
2023HU0842999,5,188,3,1
2023HU0843046,1,287,1,1
2023HU0843046,2,287,1,1
2023HU0843046,3,287,1,1
2023HU0843046,4,287,1,1
2023HU0843320,1,501,3,1
2023HU0843320,2,501,3,1
2023HU0843880,1,501,1,1
2023HU0844019,1,501,1,1
2023HU0844019,2,501,1,1
2023HU0844019,3,501,1,1
2023HU0844019,4,501,1,1
2023HU0844019,5,501,1,1
2023HU0844186,1,337,3,1
2023HU0844186,2,286,3,1
2023HU0844223,1,501,1,1
2023HU0844223,2,501,1,1
2023HU0844267,1,14,2,1
2023HU0844267,2,14,2,1
2023HU0844627,1,82,3,1
2023HU0844741,1,344,1,1
2023HU0844741,2,344,1,1
2023HU0844741,3,344,1,1
2023HU0844741,4,344,1,1
2023HU0844876,1,264,3,1
2023HU0844876,2,264,3,1
2023HU0844876,3,264,3,1
2023HU0844876,4,264,3,1
2023HU0844921,1,349,3,1
2023HU0844953,1,501,2,1
2023HU0844953,2,501,2,1
2023HU0844954,1,501,2,1
2023HU0844954,2,501,2,1
2023HU0844971,1,263,3,1
2023HU0845033,1,456,2,1
2023HU0845033,2,456,2,1
2023HU0845033,3,456,2,1
2023HU0845033,4,456,2,1
2023HU0845039,1,501,1,1
2023HU0845039,2,501,1,1
2023HU0845039,3,501,1,1
2023HU0845119,1,501,3,1
2023HU0845119,2,501,3,1
2023HU0845264,1,492,1,1
2023HU0845264,2,492,1,1
2023HU0845264,3,492,1,1
2023HU0845264,4,492,1,1
2023HU0845451,1,501,2,1
2023HU0845519,1,501,2,1
2023HU0845519,2,501,2,1
2023HU0845519,3,501,2,1
2023HU0845521,1,501,1,1
2023HU0845521,2,501,1,1
2023HU0845530,1,501,1,1
2023HU0845530,2,501,1,1
2023HU0845547,1,328,3,1
2023HU0845758,1,436,2,1
2023HU0845758,2,436,2,1
2023HU0845758,3,436,2,1
2023HU0845758,4,436,2,1
2023HU0845758,5,436,2,1
2023HU0845778,1,501,2,1
2023HU0845778,2,501,2,1
2023HU0845784,1,501,2,1
2023HU0845847,1,501,1,1
2023HU0846162,1,428,3,1
2023HU0846162,2,501,3,1
2023HU0846162,3,230,3,1
2023HU0846186,1,192,3,1
2023HU0846186,2,269,3,1
2023HU0846321,1,501,1,1
2023HU0846322,1,332,3,1
2023HU0846322,2,351,3,1
2023HU0846364,1,398,1,1
2023HU0846399,1,357,1,1
2023HU0846399,2,357,1,1
2023HU0846447,1,156,3,1
2023HU0846447,2,156,3,1
2023HU0846501,1,314,1,1
2023HU0846501,2,314,1,1
2023HU0846682,1,458,2,1
2023HU0846719,1,501,1,1
2023HU0846719,2,501,1,1
2023HU0846736,1,474,1,1
2023HU0846736,2,474,1,1
2023HU0846736,3,474,1,1
2023HU0846736,4,474,1,1
2023HU0846870,1,384,1,1
2023HU0846870,2,384,1,1
2023HU0846870,3,384,1,1
2023HU0846870,4,384,1,1
2023HU0846890,1,353,3,1
2023HU0847017,1,412,1,1
2023HU0847017,2,412,1,1
2023HU0847017,3,412,1,1
2023HU0847017,4,412,1,1
2023HU0847017,5,412,1,1
2023HU0847126,1,445,3,1
2023HU0847179,1,501,3,1
2023HU0847262,1,185,3,1
2023HU0847262,2,185,3,1
2023HU0847262,3,185,3,1
2023HU0847281,1,501,1,1
2023HU0847281,2,501,1,1
2023HU0847281,3,501,1,1
2023HU0847347,1,190,1,1
2023HU0847347,2,190,1,1
2023HU0847347,3,190,1,1
2023HU0847347,4,190,1,1
2023HU0847347,5,190,1,1
2023HU0847467,1,203,2,1
2023HU0847467,2,203,2,1
2023HU0847569,1,501,1,1
2023HU0847569,2,501,1,1
2023HU0847611,1,501,1,1
2023HU0847621,1,91,3,1
2023HU0847621,2,91,3,1
2023HU0847621,3,91,3,1
2023HU0847621,4,91,3,1
2023HU0847621,5,91,3,1
2023HU0847735,1,418,2,1
2023HU0847735,2,418,2,1
2023HU0847735,3,418,2,1
2023HU0847963,1,120,3,1
2023HU0847963,2,120,3,1
2023HU0847963,3,120,3,1
2023HU0847963,4,120,3,1
2023HU0848206,1,358,2,1
2023HU0848278,1,501,1,1
2023HU0848376,1,0,2,1
2023HU0848376,2,0,2,1
2023HU0848668,1,501,1,1
2023HU0848668,2,501,1,1
2023HU0848680,1,501,2,1
2023HU0848680,2,501,2,1
2023HU0848786,1,210,2,1
2023HU0848818,1,501,3,1
2023HU0848834,1,501,2,1
2023HU0848834,2,501,2,1
2023HU0848900,1,194,3,1
2023HU0848900,2,194,3,1
2023HU0848942,1,501,3,1
2023HU0848942,2,501,3,1
2023HU0848974,1,501,3,1
2023HU0848974,2,501,3,1
2023HU0848976,1,318,2,1
2023HU0848982,1,501,2,1
2023HU0848982,2,501,2,1
2023HU0849345,1,501,1,1
2023HU0849345,2,501,1,1
2023HU0849345,3,501,1,1
2023HU0849345,4,501,1,1
2023HU0849388,1,176,3,1
2023HU0849389,1,501,2,1
2023HU0849389,2,501,2,1
2023HU0849482,1,501,1,1
2023HU0849482,2,501,1,1
2023HU0849526,1,501,1,1
2023HU0849526,2,501,1,1
2023HU0849578,1,501,1,1
2023HU0849578,2,501,1,1
2023HU0849578,3,501,1,1
2023HU0849578,4,501,1,1
2023HU0849651,1,267,3,1
2023HU0849724,1,501,3,1
2023HU0849734,1,96,3,1
2023HU0849734,2,96,3,1
2023HU0849734,3,96,3,1
2023HU0849734,4,96,3,1
2023HU0849734,5,96,3,1
2023HU0849734,6,96,3,1
2023HU0849734,7,96,3,1
2023HU0849734,8,96,3,1
2023HU0849734,9,96,3,1
2023HU0849734,10,96,3,1
2023HU0849734,11,96,3,1
2023HU0849734,12,96,3,1
2023HU0849753,1,501,2,1
2023HU0849760,1,266,2,1
2023HU0849760,2,266,2,1
2023HU0849760,3,266,2,1
2023HU0849760,4,266,2,1
2023HU0849760,5,266,2,1
2023HU0849760,6,266,2,1
2023HU0849956,1,501,3,1
2023HU0849956,2,501,3,1
2023HU0850064,1,383,3,1
2023HU0850279,1,84,1,1
2023HU0850279,2,84,1,1
2023HU0850279,3,84,1,1
2023HU0850279,4,84,1,1
2023HU0850295,1,397,1,1
2023HU0850295,2,482,1,1
2023HU0850320,1,501,2,1
2023HU0850320,2,501,2,1
2023HU0850358,1,501,1,1
2023HU0850358,2,501,1,1
2023HU0850358,3,501,1,1
2023HU0850406,1,482,1,1
2023HU0850583,1,501,1,1
2023HU0850583,2,501,1,1
2023HU0850583,3,501,1,1
2023HU0850938,1,397,1,1
2023HU0850938,2,397,1,1
2023HU0850958,1,501,3,1
2023HU0850958,2,227,3,1
2023HU0851164,1,501,2,1
2023HU0851168,1,501,1,1
2023HU0851178,1,501,3,1
2023HU0851348,1,196,3,1
2023HU0851465,1,0,2,1
2023HU0851465,2,0,2,1
2023HU0851556,1,439,2,1
2023HU0851556,2,439,2,1
2023HU0851651,1,66,3,1
2023HU0851685,1,501,1,1
2023HU0851685,2,501,1,1
2023HU0851685,3,501,1,1
2023HU0851788,1,37,3,1
2023HU0851788,2,37,3,1
2023HU0851788,3,37,3,1
2023HU0851788,4,37,3,1
2023HU0851788,5,37,3,1
2023HU0851788,6,37,3,1
2023HU0851829,1,340,3,1
2023HU0851829,2,340,3,1
2023HU0852005,1,501,1,1
2023HU0852247,1,148,1,1
2023HU0852247,2,148,1,1
2023HU0852247,3,148,1,1
2023HU0852247,4,0,1,1
2023HU0852321,1,196,3,1
2023HU0852401,1,501,3,1
2023HU0852401,2,501,3,1
2023HU0852401,3,501,3,1
2023HU0852550,1,501,1,1
2023HU0852602,1,501,1,1
2023HU0852602,2,501,1,1
2023HU0852602,3,501,1,1
2023HU0852602,4,501,1,1
2023HU0852715,1,501,1,1
2023HU0852715,2,501,1,1
2023HU0852715,3,501,1,1
2023HU0852794,1,302,1,1
2023HU0852794,2,302,1,1
2023HU0852794,3,302,1,1
2023HU0852794,4,302,1,1
2023HU0852794,5,302,1,1
2023HU0852794,6,302,1,1
2023HU0852812,1,501,1,1
2023HU0852812,2,501,1,1
2023HU0852812,3,501,1,1
2023HU0852812,4,501,1,1
2023HU0852932,1,376,2,1
2023HU0852932,2,376,2,1
2023HU0853016,1,501,1,1
2023HU0853016,2,501,1,1
2023HU0853016,3,501,1,1
2023HU0853016,4,501,1,1
2023HU0853070,1,227,1,1
2023HU0853070,2,227,1,1
2023HU0853070,3,227,1,1
2023HU0853070,4,227,1,1
2023HU0853070,5,227,1,1
2023HU0853070,6,227,1,1
2023HU0853070,7,227,1,1
2023HU0853070,8,63,1,1
2023HU0853265,1,404,1,1
2023HU0853334,1,491,2,1
2023HU0853334,2,491,2,1
2023HU0853334,3,491,2,1
2023HU0853334,4,491,2,1
2023HU0853406,1,23,2,1
2023HU0853406,2,83,2,1
2023HU0853475,1,98,1,1
2023HU0853475,2,98,1,1
2023HU0853709,1,369,4,1
2023HU0853709,2,369,4,1
2023HU0853872,1,180,2,1
2023HU0853894,1,303,3,1
2023HU0853894,2,303,3,1
2023HU0854024,1,501,1,1
2023HU0854024,2,501,1,1
2023HU0854024,3,501,1,1
2023HU0854101,1,501,1,1
2023HU0854101,2,501,1,1
2023HU0854132,1,208,1,1
2023HU0854132,2,208,1,1
2023HU0854132,3,208,1,1
2023HU0854283,1,501,2,1
2023HU0854283,2,501,2,1
2023HU0854338,1,175,3,1
2023HU0854338,2,460,3,1
2023HU0854338,3,207,3,1
2023HU0854517,1,231,2,1
2023HU0854712,1,342,3,1
2023HU0854748,1,44,4,1
2023HU0854811,1,501,3,1
2023HU0854811,2,501,3,1
2023HU0854811,3,379,3,1
2023HU0854846,1,501,2,1
2023HU0854846,2,501,2,1
2023HU0855005,1,501,1,1
2023HU0855005,2,446,1,1
2023HU0855080,1,501,2,1
2023HU0855080,2,501,2,1
2023HU0855092,1,214,3,1
2023HU0855092,2,214,3,1
2023HU0855173,1,501,1,1
2023HU0855173,2,501,1,1
2023HU0855173,3,501,1,1
2023HU0855173,4,501,1,1
2023HU0855173,5,501,1,1
2023HU0855173,6,501,1,1
2023HU0855465,1,501,3,1
2023HU0855465,2,501,3,1
2023HU0855526,1,120,3,1
2023HU0855652,1,344,1,1
2023HU0855652,2,344,1,1
2023HU0855697,1,428,1,1
2023HU0855697,2,428,1,1
2023HU0855697,3,428,1,1
2023HU0855697,4,428,1,1
2023HU0855763,1,464,3,1
2023HU0855765,1,501,1,1
2023HU0855868,1,501,1,1
2023HU0855868,2,501,1,1
2023HU0855955,1,311,3,1
2023HU0855955,2,127,3,1
2023HU0856163,1,501,1,1
2023HU0856163,2,501,1,1
2023HU0856163,3,501,1,1
2023HU0856163,4,501,1,1
2023HU0856289,1,501,3,1
2023HU0856289,2,501,3,1
2023HU0856289,3,501,3,1
2023HU0856289,4,501,3,1
